,Unnamed: 0,id,object_name,chain,object_type,address,number,street,Url,Url_With_Coordinates
446,9915,170767,"ели, пили",False,столовая,"город москва, малый толмачевский переулок, дом 8/11, строение 3",40,малый толмачевский переулок,"https://www.google.com/maps/search/город москва, малый толмачевский переулок, дом 8/11, строение 3",https://maps.google.com/maps/api/staticmap?center=55.7416527%2C37.6192512&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=4noN6MQ2uzXW6XK7Ai9NDbDmabQ
447,9927,170938,бдд паб,False,бар,"город москва, улица знаменские садки, дом 1а",50,улица знаменские садки,"https://www.google.com/maps/search/город москва, улица знаменские садки, дом 1а",https://maps.google.com/maps/api/staticmap?center=55.571995%2C37.5744&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=yJSxPiTLcB1S3W4odeIUw3znIGc
448,9966,171174,шаурма,False,закусочная,"город москва, 30-й километр московской кольцевой автодороги, владение 6",12,30-й километр московской кольцевой автодороги,"https://www.google.com/maps/search/город москва, 30-й километр московской кольцевой автодороги, владение 6",https://maps.google.com/maps/api/staticmap?center=55.5739792%2C37.6373371&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=wp9lNs3E1jyjhw4GKVbT3Iq8ewk
449,9967,171176,шаурма 31,False,закусочная,"город москва, 31-й километр московской кольцевой автодороги, владение 8, строение 1",0,31-й километр московской кольцевой автодороги,"https://www.google.com/maps/search/город москва, 31-й километр московской кольцевой автодороги, владение 8, строение 1",https://maps.google.com/maps/api/staticmap?center=55.575358%2C37.6208699&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=3kVGZrRWplm4UdCOfSxWmr0ZSjw
450,9992,171471,телебистро,False,кафе,"город москва, никитский переулок, дом 7, строение 2",32,никитский переулок,"https://www.google.com/maps/search/город москва, никитский переулок, дом 7, строение 2",https://maps.google.com/maps/api/staticmap?center=55.757874%2C37.610596&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=a-2F--KFg1qV8umYpbwR833nez8
451,9997,171540,кафе,False,кафе,"город москва, 78-й километр московской кольцевой автодороги, дом 14, корпус 1",15,78-й километр московской кольцевой автодороги,"https://www.google.com/maps/search/город москва, 78-й километр московской кольцевой автодороги, дом 14, корпус 1",https://maps.google.com/maps/api/staticmap?center=55.8930615%2C37.5013082&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=UYzyVmzdQWLRVv294h0b_i_SfGE
452,10009,171644,буфет театра «et cetera»,False,буфет,"город москва, фролов переулок, дом 2",20,фролов переулок,"https://www.google.com/maps/search/город москва, фролов переулок, дом 2",https://maps.google.com/maps/api/staticmap?center=55.765074%2C37.635588&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=9xG-RViTfy0sIoB2xo1vb0S97jU
453,10054,172152,столовая,False,столовая,"город москва, 5-й монетчиковский переулок, дом 7",176,5-й монетчиковский переулок,"https://www.google.com/maps/search/город москва, 5-й монетчиковский переулок, дом 7",https://maps.google.com/maps/api/staticmap?center=55.732056%2C37.632056&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=rh4DTdBqp1PlTXTxkvGsCQSNsp0
454,10142,172679,мята,False,кафе,"город москва, ялтинская улица, дом 2",26,ялтинская улица,"https://www.google.com/maps/search/город москва, ялтинская улица, дом 2",https://maps.google.com/maps/api/staticmap?center=55.6518282%2C37.6109036&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=UuL5d15es7kpI8Ygxd1rjQHkv4k
455,10170,23812,ресторан «сахара»,False,ресторан,"город москва, 34-й километр московской кольцевой автодороги, владение 6",50,34-й километр московской кольцевой автодороги,"https://www.google.com/maps/search/город москва, 34-й километр московской кольцевой автодороги, владение 6",https://maps.google.com/maps/api/staticmap?center=55.580493%2C37.5764799&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=Mh34anXIYv-smRalUOqEGCa5u5o
456,10226,185632,котлет нет,False,закусочная,"город москва, боровая улица, дом 10, корпус 2",10,боровая улица,"https://www.google.com/maps/search/город москва, боровая улица, дом 10, корпус 2",https://maps.google.com/maps/api/staticmap?center=55.7709157%2C37.7140406&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=02yi6nXTnLWi3UU1qT0-l-W6YgM
457,10241,188085,gournest гнездо гурмана,False,ресторан,"город москва, бродников переулок, дом 10, корпус 2",40,бродников переулок,"https://www.google.com/maps/search/город москва, бродников переулок, дом 10, корпус 2",https://maps.google.com/maps/api/staticmap?center=55.7370585%2C37.6161578&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=78M0twSfbtqXx2lVHg-z0Rv_hRM
458,10259,179098,выпечка,False,кулинария,"город москва, 4-я гражданская улица, дом 43, корпус 2",0,4-я гражданская улица,"https://www.google.com/maps/search/город москва, 4-я гражданская улица, дом 43, корпус 2",https://maps.google.com/maps/api/staticmap?center=55.807175%2C37.7208749&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=eSlYweOsUvR1YfWPrDy1jC8ceHY
459,10290,179285,шаурма,False,фаст-фуд,"город москва, жигулевская улица, дом 5, корпус 3",0,жигулевская улица,"https://www.google.com/maps/search/город москва, жигулевская улица, дом 5, корпус 3",https://maps.google.com/maps/api/staticmap?center=55.7108122%2C37.7651057&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=pjZpfYjFqXl3wBKCo6bA-k1pMmc
460,10306,183836,детское кафе «ежеминутка»,False,кафе,"город москва, улица анатолия живова, дом 10",40,улица анатолия живова,"https://www.google.com/maps/search/город москва, улица анатолия живова, дом 10",https://maps.google.com/maps/api/staticmap?center=55.760069%2C37.551872&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=B_FRB2v0CgRTJN5EtEh60nKK8jU
461,10321,189611,"выпечка,шаурма",False,фаст-фуд,"город москва, улица академика комарова, дом 5а",0,улица академика комарова,"https://www.google.com/maps/search/город москва, улица академика комарова, дом 5а",https://maps.google.com/maps/api/staticmap?center=55.8290662%2C37.5947622&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=rnCLsf6OSXbzhN0HaF_QF1Gr7Xk
462,10370,184359,донер кебаб,False,фаст-фуд,"город москва, улица медиков, дом 16",0,улица медиков,"https://www.google.com/maps/search/город москва, улица медиков, дом 16",https://maps.google.com/maps/api/staticmap?center=55.6333191%2C37.6778017&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=H93fViykd1GIKaZf167Ncq2Hpwo
463,10389,179443,бар крафт тайм,False,бар,"город москва, молодежная улица, дом 4",16,молодежная улица,"https://www.google.com/maps/search/город москва, молодежная улица, дом 4",https://maps.google.com/maps/api/staticmap?center=55.6949743%2C37.5473479&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=a3tjJRdI1f8hw7Non1RINg0tNLk
464,10425,190027,раиса захарна,False,кафе,"город москва, улица можайский вал, дом 6",26,улица можайский вал,"https://www.google.com/maps/search/город москва, улица можайский вал, дом 6",https://maps.google.com/maps/api/staticmap?center=55.744939%2C37.556957&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=EV7-778cV8NYT3oBIR6G4B1iey0
465,10467,174488,предприятие быстрого обслуживания «шаурма»,False,фаст-фуд,"город москва, сумская улица, дом 2/12",0,сумская улица,"https://www.google.com/maps/search/город москва, сумская улица, дом 2/12",https://maps.google.com/maps/api/staticmap?center=55.6237744%2C37.6079652&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=2g11yeb-Wc2vBsZl4xdFVYWhB1g
466,10481,174448,time club убежище,False,кафе,"город москва, архангельский переулок, дом 7, строение 1",70,архангельский переулок,"https://www.google.com/maps/search/город москва, архангельский переулок, дом 7, строение 1",https://maps.google.com/maps/api/staticmap?center=55.7612171%2C37.6376776&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=Jbhj_lf5Hp0SndmFAQ90-UivqyM
467,10568,184803,пиццбургеr №1,False,кафе,"город москва, улица пржевальского, дом 2",12,улица пржевальского,"https://www.google.com/maps/search/город москва, улица пржевальского, дом 2",https://maps.google.com/maps/api/staticmap?center=55.6819372%2C37.451355&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=nNaUpXrCo7AdrgGqQGTKQ9P5Cd4
468,10570,189486,шантимель,True,кафе,"город москва, улица раевского, дом 3",14,улица раевского,"https://www.google.com/maps/search/город москва, улица раевского, дом 3",https://maps.google.com/maps/api/staticmap?center=55.7445902%2C37.553683&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=fy9uiYaE_R_Qe6cPSPxpGe93aiM
469,10599,183874,японоитальяна,False,закусочная,"город москва, улица недорубова, дом 5",4,улица недорубова,"https://www.google.com/maps/search/город москва, улица недорубова, дом 5",https://maps.google.com/maps/api/staticmap?center=55.7001159%2C37.9300473&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=oKtFwCWZGYdpd0_rmHaNOuCVT6s
470,10634,185464,так сказала моя мама,False,кафе,"город москва, большой симоновский переулок, дом 2",16,большой симоновский переулок,"https://www.google.com/maps/search/город москва, большой симоновский переулок, дом 2",https://maps.google.com/maps/api/staticmap?center=55.728208%2C37.6726841&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=lRK7ebISb432zhgAnnK9LFgovsM
471,10682,179279,пивзавод77,False,бар,"город москва, спартаковский переулок, дом 2, строение 1",128,спартаковский переулок,"https://www.google.com/maps/search/город москва, спартаковский переулок, дом 2, строение 1",https://maps.google.com/maps/api/staticmap?center=55.7755052%2C37.6802927&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=1nMnrRRbA0WRiQ424RkPMqxZfCA
472,10706,183355,кальян бар «garage lounge»,False,кафе,"город москва, малый златоустинский переулок, дом 3, строение 3",10,малый златоустинский переулок,"https://www.google.com/maps/search/город москва, малый златоустинский переулок, дом 3, строение 3",https://maps.google.com/maps/api/staticmap?center=55.7584665%2C37.6337254&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=zEbX49S5ej-FSIsCrCmha_tMwIg
473,10788,175527,столовая,False,столовая,"город москва, 2-й балтийский переулок, дом 3",20,2-й балтийский переулок,"https://www.google.com/maps/search/город москва, 2-й балтийский переулок, дом 3",https://maps.google.com/maps/api/staticmap?center=55.808394%2C37.5233039&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=Eq9vshyOLsUviuoji932Aa-_-Jc
474,10803,189840,кафе «emivi»,False,кафе,"город москва, малый конюшковский переулок, дом 2",46,малый конюшковский переулок,"https://www.google.com/maps/search/город москва, малый конюшковский переулок, дом 2",https://maps.google.com/maps/api/staticmap?center=55.7583078%2C37.5797525&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=IJ-nxfRsc0J3oaei41RM4x9aHKc
475,10826,28845,столовая школы 688,False,столовая,"город москва, 8-я улица соколиной горы, дом 5а",96,8-я улица соколиной горы,"https://www.google.com/maps/search/город москва, 8-я улица соколиной горы, дом 5а",https://maps.google.com/maps/api/staticmap?center=55.768578%2C37.733274&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=bcVAOSIt4JPgjG9k3AdJSLXCcCg
476,10857,177672,white eagles pub,False,бар,"город москва, козицкий переулок, дом 1а, строение 2",90,козицкий переулок,"https://www.google.com/maps/search/город москва, козицкий переулок, дом 1а, строение 2",https://maps.google.com/maps/api/staticmap?center=55.7648575%2C37.6082246&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=n_Ly6ZfMH6kKnRJljpovaJ5rfP0
477,10978,188968,«гбоу «школа с углубленным изучением английского языка» №1208»,False,столовая,"город москва, улица шумилова, дом 9",160,улица шумилова,"https://www.google.com/maps/search/город москва, улица шумилова, дом 9",https://maps.google.com/maps/api/staticmap?center=55.708452%2C37.77553&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=hq_rYIy2HEnSRVjOscRutFfght8
478,11043,176042,столовая,False,столовая,"город москва, газгольдерная улица, дом 6",20,газгольдерная улица,"https://www.google.com/maps/search/город москва, газгольдерная улица, дом 6",https://maps.google.com/maps/api/staticmap?center=55.7283544%2C37.733465&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=3Hl6cTrUPpVc8Ou9QH2AKVy2lzY
479,11067,21116,пропиком,False,буфет,"город москва, 8-й проезд марьиной рощи, дом 30, строение 1",32,8-й проезд марьиной рощи,"https://www.google.com/maps/search/город москва, 8-й проезд марьиной рощи, дом 30, строение 1",https://maps.google.com/maps/api/staticmap?center=55.802113%2C37.6044849&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=KppForKOaZXyqUtcCri-cGEx2jM
480,11111,174933,шаурма,False,фаст-фуд,"город москва, проезд нансена, владение 3б",0,проезд нансена,"https://www.google.com/maps/search/город москва, проезд нансена, владение 3б",https://maps.google.com/maps/api/staticmap?center=55.8496819%2C37.6520284&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=ZTTe33U56LQ3FEA8d-kYZFkyCQ8
481,11123,183018,кафе свежъ,False,кафе,"город москва, нововладыкинский проезд, дом 8, строение 5",96,нововладыкинский проезд,"https://www.google.com/maps/search/город москва, нововладыкинский проезд, дом 8, строение 5",https://maps.google.com/maps/api/staticmap?center=55.851468%2C37.5749089&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=zlUO7WPLgFam8hqA2FIUoVOlLFY
482,11128,28737,столовая-доготовочная при школе 1414,False,столовая,"город москва, улица советской армии, дом 9",184,улица советской армии,"https://www.google.com/maps/search/город москва, улица советской армии, дом 9",https://maps.google.com/maps/api/staticmap?center=55.789046%2C37.61594&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=RuDdb_wjaxtW_S8sFPsCElMZrI4
483,11131,28743,волна бизнеса,False,буфет,"город москва, 5-й проезд марьиной рощи, дом 15а, строение 1",98,5-й проезд марьиной рощи,"https://www.google.com/maps/search/город москва, 5-й проезд марьиной рощи, дом 15а, строение 1",https://maps.google.com/maps/api/staticmap?center=55.7981358%2C37.6201851&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=RON-yqDuVlqkE_IYaiec3klQhKE
484,11230,28300,з-д «компрессор»,False,столовая,"город москва, 2-я улица энтузиастов, дом 5",110,2-я улица энтузиастов,"https://www.google.com/maps/search/город москва, 2-я улица энтузиастов, дом 5",https://maps.google.com/maps/api/staticmap?center=55.7494299%2C37.7290435&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=cjwNebgksAl9SHGcNaBZ7iwBUJ8
485,11671,182680,кафе,False,кафе,"город москва, садовнический проезд, дом 6",20,садовнический проезд,"https://www.google.com/maps/search/город москва, садовнический проезд, дом 6",https://maps.google.com/maps/api/staticmap?center=55.7416504%2C37.6291487&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=boxlcK7_HZvZn1xPOgx8P0Zjm4w
486,11679,174168,столовая,False,столовая,"город москва, малая андроньевская улица, дом 20/8, строение 1-1а",86,малая андроньевская улица,"https://www.google.com/maps/search/город москва, малая андроньевская улица, дом 20/8, строение 1-1а",https://maps.google.com/maps/api/staticmap?center=55.7422913%2C37.6733733&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=NnF7seCg9fijJH-ind6z2QFVelc
487,11890,187742,хлеб насущный,True,кафе,"город москва, улица авиаконструктора микояна, дом 12",30,улица авиаконструктора микояна,"https://www.google.com/maps/search/город москва, улица авиаконструктора микояна, дом 12",https://maps.google.com/maps/api/staticmap?center=55.7924465%2C37.5278441&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=r7nP0iOfRvArb4dZ-pwSi654iQc
488,11915,182311,папа джонс,True,кафе,"город москва, северодвинская улица, дом 20",20,северодвинская улица,"https://www.google.com/maps/search/город москва, северодвинская улица, дом 20",https://maps.google.com/maps/api/staticmap?center=55.8935866%2C37.6751283&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=tA-hsvM7HAvKznVWMiRyGWOMbFM
489,11943,172930,домино'с пицца,True,фаст-фуд,"город москва, 4-й кожевнический переулок, дом 4",16,4-й кожевнический переулок,"https://www.google.com/maps/search/город москва, 4-й кожевнический переулок, дом 4",https://maps.google.com/maps/api/staticmap?center=55.725139%2C37.649105&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=WWYm2es5TiRqKVMVyke_TM06fPo
490,12016,183526,кафе при азс лукойл,True,кафе,"город москва, малая тульская улица, дом 57",17,малая тульская улица,"https://www.google.com/maps/search/город москва, малая тульская улица, дом 57",https://maps.google.com/maps/api/staticmap?center=55.701467%2C37.617264&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=ou02BXKBRVl4Me2t9dc1I6Y4WCo
491,12154,192763,кафе «фейна»,False,кафе,"город москва, мерзляковский переулок, дом 15",15,мерзляковский переулок,"https://www.google.com/maps/search/город москва, мерзляковский переулок, дом 15",https://maps.google.com/maps/api/staticmap?center=55.756752%2C37.596554&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=SudiyDmDRMDERGNiLt5uTCoiUVY
492,12159,190918,кафе «кафейня»,False,кафе,"город москва, электрический переулок, дом 8, строение 2",20,электрический переулок,"https://www.google.com/maps/search/город москва, электрический переулок, дом 8, строение 2",https://maps.google.com/maps/api/staticmap?center=55.7717538%2C37.5767494&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=mAw-a0yAjPC7eN16lC6pvf-ESQQ
493,12182,192097,ветерок,False,кафе,"город москва, улица старые кузьминки, дом 10",40,улица старые кузьминки,"https://www.google.com/maps/search/город москва, улица старые кузьминки, дом 10",https://maps.google.com/maps/api/staticmap?center=55.6906301%2C37.7869775&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=ve9aEs8rLPo7kgqPG4RHY_Ye8QU
494,12210,26414,ресторан «архитектор»,False,кафе,"город москва, гранатный переулок, дом 7, строение 1",100,гранатный переулок,"https://www.google.com/maps/search/город москва, гранатный переулок, дом 7, строение 1",https://maps.google.com/maps/api/staticmap?center=55.759404%2C37.5902558&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=4jjPubhPFgapeLmU66YMz1Gu4LI
495,12275,194986,plan b,False,закусочная,"город москва, улица атарбекова, дом 4а",8,улица атарбекова,"https://www.google.com/maps/search/город москва, улица атарбекова, дом 4а",https://maps.google.com/maps/api/staticmap?center=55.796562%2C37.707922&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=KhRiq-myVtPEJgHP7CmtEB2AEzs
496,12299,201930,пиво бар,False,бар,"город москва, проезд донелайтиса, дом 30",0,проезд донелайтиса,"https://www.google.com/maps/search/город москва, проезд донелайтиса, дом 30",https://maps.google.com/maps/api/staticmap?center=55.846154%2C37.4203911&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=ia-oJndVfBkw_sO1ISgvwlII9Fg
497,12345,198917,грузинская пекарня,False,кулинария,"город москва, улица маршала мерецкова, дом 4",2,улица маршала мерецкова,"https://www.google.com/maps/search/город москва, улица маршала мерецкова, дом 4",https://maps.google.com/maps/api/staticmap?center=55.7938508%2C37.490087&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=2-sY2mC2C1E3-GDBUSXrfnr_FcE
498,12363,197775,зеленый змий,False,буфет,"город москва, 2-я прядильная улица, дом 4",4,2-я прядильная улица,"https://www.google.com/maps/search/город москва, 2-я прядильная улица, дом 4",https://maps.google.com/maps/api/staticmap?center=55.7951673%2C37.776864&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=zB6Z4hd9FOcWViCeJq5hQdS5SnU
499,12465,201978,сушиguru,False,кафе,"город москва, челюскинская улица, дом 13",6,челюскинская улица,"https://www.google.com/maps/search/город москва, челюскинская улица, дом 13",https://maps.google.com/maps/api/staticmap?center=55.883628%2C37.706593&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=kBCxCplzSAVa3kAJ6Q213FLi6uE
500,12476,200619,бон кафе,False,кулинария,"город москва, улица захарьинские дворики, дом 1, корпус 1",0,улица захарьинские дворики,"https://www.google.com/maps/search/город москва, улица захарьинские дворики, дом 1, корпус 1",https://maps.google.com/maps/api/staticmap?center=55.50366%2C37.576325&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=uN69qB_eMKcl49KESAQUu87H4UU
501,12490,201200,гюмри,False,кафе,"город москва, базовая улица, дом 2, корпус 1",60,базовая улица,"https://www.google.com/maps/search/город москва, базовая улица, дом 2, корпус 1",https://maps.google.com/maps/api/staticmap?center=55.614399%2C37.2616179&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=VeFxKAf2HQGumQg44lKE1xhrhlc
502,12492,203587,ivas lounge,False,бар,"город москва, симферопольский проезд, дом 18",20,симферопольский проезд,"https://www.google.com/maps/search/город москва, симферопольский проезд, дом 18",https://maps.google.com/maps/api/staticmap?center=55.6649368%2C37.6133502&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=e7Afn10L_0xeROOkZmOUqR7aPyg
503,12538,193116,ресторан «bbcafe»,False,ресторан,"город москва, скатертный переулок, дом 13",75,скатертный переулок,"https://www.google.com/maps/search/город москва, скатертный переулок, дом 13",https://maps.google.com/maps/api/staticmap?center=55.7558722%2C37.5946467&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=BSQHlCe9eJjwnxVfqqRQ4FuexYk
504,12600,27567,столовая,False,столовая,"город москва, 3-й лихачевский переулок, дом 2а",190,3-й лихачевский переулок,"https://www.google.com/maps/search/город москва, 3-й лихачевский переулок, дом 2а",https://maps.google.com/maps/api/staticmap?center=55.846832%2C37.516829&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=g81wYTYcDSYIDgo3cn8imt6b3Vo
505,12700,194758,бильярдный клуб «дуплет»,False,кафе,"город москва, улица кухмистерова, дом 20, корпус 2",40,улица кухмистерова,"https://www.google.com/maps/search/город москва, улица кухмистерова, дом 20, корпус 2",https://maps.google.com/maps/api/staticmap?center=55.683071%2C37.7300483&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=kkOTYroMoknezIKqD_UQhrT1guM
506,12730,198119,лесной уют,False,кафе,"город москва, народный проспект, дом 17, строение 24",30,народный проспект,"https://www.google.com/maps/search/город москва, народный проспект, дом 17, строение 24",https://maps.google.com/maps/api/staticmap?center=55.7746441%2C37.7542328&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=rFODLd0Wza5dzbADa2XgJl79Igw
507,12813,194975,кафе «джиджигриль»,False,кафе,"город москва, 1-й лучевой просек, дом 1",50,1-й лучевой просек,"https://www.google.com/maps/search/город москва, 1-й лучевой просек, дом 1",https://maps.google.com/maps/api/staticmap?center=55.798992%2C37.6521219&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=-Xu1ZZ4bdTqeSk0U3BkA0JqkMnY
508,12845,200126,дядя ваня,False,кафе,"город москва, проспект 40 лет октября, дом 7, строение 2",48,проспект 40 лет октября,"https://www.google.com/maps/search/город москва, проспект 40 лет октября, дом 7, строение 2",https://maps.google.com/maps/api/staticmap?center=55.681644%2C37.746427&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=00LYG9kdAAZwjYBKU3ADjMlCxuw
509,12907,195686,стильавто,False,кафе,"город москва, улица айвазовского, владение 7, строение 1",33,улица айвазовского,"https://www.google.com/maps/search/город москва, улица айвазовского, владение 7, строение 1",https://maps.google.com/maps/api/staticmap?center=55.6137231%2C37.539498&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=xvJH2myBU5_vC-Zf9oBV1La95mk
510,12918,195570,кунак,False,кафе,"город москва, тарусская улица, дом 10",50,тарусская улица,"https://www.google.com/maps/search/город москва, тарусская улица, дом 10",https://maps.google.com/maps/api/staticmap?center=55.6093304%2C37.5337068&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=MYydf2Co4V0RZwPZduKm6KKaPQg
511,12962,201719,самарканд,False,кафе,"город москва, производственная улица, дом 1, корпус 1, строение 1",15,производственная улица,"https://www.google.com/maps/search/город москва, производственная улица, дом 1, корпус 1, строение 1",https://maps.google.com/maps/api/staticmap?center=55.649649%2C37.3809881&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=n81M6Pdxqs62eQJ3kTB7MFseaNI
512,12982,200506,вкус востока,False,кафе,"город москва, улица максимова, дом 18",40,улица максимова,"https://www.google.com/maps/search/город москва, улица максимова, дом 18",https://maps.google.com/maps/api/staticmap?center=55.796698%2C37.4650371&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=xlfBXF7wtjy-BvhevnoXPif4J1o
513,12988,201607,легенда самарканда,False,кафе,"город москва, парусный проезд, дом 5, строение 1",48,парусный проезд,"https://www.google.com/maps/search/город москва, парусный проезд, дом 5, строение 1",https://maps.google.com/maps/api/staticmap?center=55.846925%2C37.449892&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=46tRLRn0Vus_sCDciErcwqelZcg
514,13012,199505,кофе и ко,False,ресторан,"город москва, мишина улица, дом 35",8,мишина улица,"https://www.google.com/maps/search/город москва, мишина улица, дом 35",https://maps.google.com/maps/api/staticmap?center=55.79662%2C37.5619079&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=wz03gKorSTGU7vv4MjTL73LKqvM
515,13037,193142,бургеры,False,кафе,"город москва, ижорский проезд, дом 17",16,ижорский проезд,"https://www.google.com/maps/search/город москва, ижорский проезд, дом 17",https://maps.google.com/maps/api/staticmap?center=55.887204%2C37.516967&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=dOigzRwruVi3VASGXzBrjyu2ckg
516,13108,200373,кафе при азс нефтьмагистраль,False,кафе,"город москва, канатчиковский проезд, владение 5",6,канатчиковский проезд,"https://www.google.com/maps/search/город москва, канатчиковский проезд, владение 5",https://maps.google.com/maps/api/staticmap?center=55.7018453%2C37.5923298&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=aXyu0uGNrvLGHlrj4ZTboqsLXkk
517,13112,197252,кафе,False,кафе,"город москва, 1-й кожевнический переулок, дом 6, строение 1",85,1-й кожевнический переулок,"https://www.google.com/maps/search/город москва, 1-й кожевнический переулок, дом 6, строение 1",https://maps.google.com/maps/api/staticmap?center=55.727004%2C37.6460091&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=HYjFuNftlmEJgOSs5qD5WUeQbUo
518,13273,203786,столовая гбоу школа № 1387,False,столовая,"город москва, машкинское шоссе, дом 7",192,машкинское шоссе,"https://www.google.com/maps/search/город москва, машкинское шоссе, дом 7",https://maps.google.com/maps/api/staticmap?center=55.9104449%2C37.3869144&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=INWAjib85totpnWlovkCbGPi_E4
519,13297,201340,амстердам чипс компани,False,кафе,"город москва, тестовская улица, дом 1",16,тестовская улица,"https://www.google.com/maps/search/город москва, тестовская улица, дом 1",https://maps.google.com/maps/api/staticmap?center=55.7479421%2C37.5333244&zoom=17&size=256x256&language=en&sensor=false&client=google-maps-frontend&signature=dJilWlzXwHvAEgNzt7eS3kTDAEw
